org,file_,commits,developers,fix_commits,age,avg_edit_time,defect_status
WIKIMEDIA,modules/mediawiki/manifests/mwrepl.pp,2,2,1,33,0,1
WIKIMEDIA,modules/ircyall/manifests/init.pp,7,5,2,48,80.28571428571429,1
WIKIMEDIA,modules/statistics/manifests/init.pp,7,5,1,45,132.57142857142858,1
WIKIMEDIA,modules/confluent/manifests/kafka/mirror/jmxtrans.pp,5,2,1,26,102.2,0
WIKIMEDIA,modules/puppetmaster/manifests/config.pp,14,4,3,60,74.35714285714286,1
WIKIMEDIA,modules/hhvm/manifests/init.pp,113,15,18,55,12.646017699115044,1
WIKIMEDIA,modules/mariadb/manifests/monitor_replication.pp,5,4,0,54,316.6,1
WIKIMEDIA,modules/sonofgridengine/manifests/init.pp,1,1,0,0,0,1
WIKIMEDIA,modules/mediawiki/manifests/php.pp,24,14,1,53,63.125,0
WIKIMEDIA,modules/jmxtrans/manifests/init.pp,1,1,0,4,0,1
WIKIMEDIA,modules/labs_debrepo/manifests/repo.pp,4,3,2,37,121.25,1
WIKIMEDIA,modules/sudo/manifests/init.pp,6,4,2,49,68.66666666666667,1
WIKIMEDIA,modules/gridengine/manifests/init.pp,9,7,4,69,151.88888888888889,1
WIKIMEDIA,modules/kmod/manifests/init.pp,1,1,0,15,0,1
WIKIMEDIA,modules/wikistats/manifests/init.pp,22,3,3,56,73.95454545454545,1
WIKIMEDIA,modules/apertium/manifests/init.pp,32,8,4,49,32.25,1
WIKIMEDIA,modules/postgresql/manifests/db.pp,5,4,0,37,110.8,0
WIKIMEDIA,modules/debdeploy/manifests/init.pp,1,1,0,39,0,1
WIKIMEDIA,modules/apache/manifests/ssl.pp,1,1,0,72,0,0
WIKIMEDIA,modules/prometheus/manifests/server.pp,20,5,1,28,35.85,1
WIKIMEDIA,modules/ipmi/manifests/init.pp,3,3,1,48,200.66666666666666,1
WIKIMEDIA,modules/redis/manifests/init.pp,50,16,6,73,34.68,1
WIKIMEDIA,modules/swift/manifests/ring.pp,3,2,1,38,226,1
WIKIMEDIA,modules/git/manifests/install.pp,11,6,5,54,116.9090909090909,0
WIKIMEDIA,modules/vagrant/manifests/init.pp,4,3,1,39,155.5,1
WIKIMEDIA,modules/vagrant/manifests/mediawiki.pp,13,6,1,39,89.38461538461539,0
WIKIMEDIA,modules/mediawiki_singlenode/manifests/init.pp,35,12,5,69,52.17142857142857,1
WIKIMEDIA,modules/debug_proxy/manifests/init.pp,3,2,0,32,16.333333333333332,1
WIKIMEDIA,modules/ferm/manifests/conf.pp,5,5,2,63,185.4,1
WIKIMEDIA,modules/matomo/manifests/init.pp,2,2,0,4,47.5,1
WIKIMEDIA,modules/wikidatabuilder/manifests/init.pp,4,4,0,43,145.75,1
WIKIMEDIA,modules/memcached/manifests/config.pp,1,1,0,59,0,1
WIKIMEDIA,modules/bastionhost/manifests/init.pp,7,7,0,61,131.71428571428572,1
WIKIMEDIA,modules/sysctlfile/manifests/init.pp,2,2,0,64,14.5,1
WIKIMEDIA,modules/coredb_mysql/manifests/conf.pp,4,2,0,72,79.5,1
WIKIMEDIA,modules/admin/manifests/user.pp,11,7,2,54,146.27272727272728,1
WIKIMEDIA,modules/eventlogging/manifests/plugin.pp,4,3,0,64,421.25,1
WIKIMEDIA,modules/pdns_server/manifests/init.pp,1,1,0,12,0,1
WIKIMEDIA,modules/interface/manifests/ring.pp,6,5,3,53,179.33333333333334,1
WIKIMEDIA,modules/ssh/manifests/init.pp,2,2,0,61,602,1
WIKIMEDIA,modules/haproxy/manifests/init.pp,15,9,3,69,134.93333333333334,1
WIKIMEDIA,modules/mw_rc_irc/manifests/apache.pp,2,2,0,37,6,1
WIKIMEDIA,modules/coredb/manifests/heartbeat.pp,2,1,0,75,47,0
WIKIMEDIA,modules/role/manifests/mathoid.pp,4,3,1,24,79.75,1
WIKIMEDIA,modules/testreduce/manifests/init.pp,5,3,0,34,4.2,1
WIKIMEDIA,modules/devportal/manifests/init.pp,1,1,0,45,0,1
WIKIMEDIA,modules/calico/manifests/init.pp,10,3,2,22,24.8,1
WIKIMEDIA,modules/stdlib/tests/file_line.pp,1,1,0,75,0,0
WIKIMEDIA,modules/archiva/manifests/init.pp,1,1,0,56,0,1
WIKIMEDIA,modules/tmpreaper/manifests/init.pp,2,1,1,41,0,1
WIKIMEDIA,modules/xvfb/manifests/init.pp,5,2,0,49,205.2,1
WIKIMEDIA,manifests/defaults.pp,4,2,1,48,22,1
WIKIMEDIA,modules/role/manifests/analytics_new/hadoop/master.pp,1,1,0,33,0,0
WIKIMEDIA,modules/mirrors/spec/fixtures/manifests/site.pp,3,2,3,46,254,1
WIKIMEDIA,modules/phragile/manifests/init.pp,4,3,0,39,236.75,1
WIKIMEDIA,modules/dbtree/manifests/init.pp,4,4,1,3,5.5,1
WIKIMEDIA,modules/planet/manifests/init.pp,22,6,9,67,85.27272727272727,1
WIKIMEDIA,modules/profile/manifests/citoid.pp,1,1,0,13,0,0
WIKIMEDIA,modules/wdq_mm/manifests/init.pp,1,1,0,37,0,1
WIKIMEDIA,modules/standard/manifests/init.pp,22,12,2,32,37.54545454545455,1
WIKIMEDIA,modules/mysql/manifests/server.pp,14,8,5,68,101.35714285714286,1
WIKIMEDIA,modules/ipython/manifests/notebook.pp,4,3,1,67,186,0
WIKIMEDIA,modules/gluster/manifests/server.pp,1,1,0,61,0,1
WIKIMEDIA,modules/motd/manifests/init.pp,5,2,3,49,178,1
WIKIMEDIA,modules/nrpe/spec/fixtures/manifests/site.pp,2,2,1,63,624,1
WIKIMEDIA,modules/recommendation_api/manifests/init.pp,4,3,0,25,62.5,1
WIKIMEDIA,modules/role/manifests/analytics_new/hive/server.pp,1,1,0,33,0,0
WIKIMEDIA,modules/visualdiff/manifests/init.pp,12,6,1,33,45.333333333333336,1
WIKIMEDIA,modules/install-server/spec/fixtures/manifests/site.pp,1,1,0,59,0,1
WIKIMEDIA,modules/puppet_compiler/manifests/bundle.pp,2,2,0,54,161,1
WIKIMEDIA,modules/shinken/manifests/config.pp,2,2,1,47,37.5,1
WIKIMEDIA,modules/certspotter/manifests/init.pp,5,3,0,21,87.4,1
WIKIMEDIA,modules/kibana/manifests/init.pp,11,6,3,58,140.8181818181818,1
WIKIMEDIA,modules/role/manifests/memcached.pp,12,6,1,24,54.666666666666664,0
WIKIMEDIA,modules/protoproxy/manifests/package.pp,1,1,0,66,0,1
WIKIMEDIA,modules/toollabs/manifests/composer.pp,6,4,2,37,66.33333333333333,0
WIKIMEDIA,modules/ferm/manifests/init.pp,18,8,4,63,74.77777777777777,1
WIKIMEDIA,modules/ishmael/manifests/config.pp,2,1,0,59,205.5,1
WIKIMEDIA,modules/endowment/manifests/init.pp,4,2,0,29,0,1
WIKIMEDIA,modules/restbase/manifests/init.pp,47,14,4,48,18.48936170212766,1
WIKIMEDIA,modules/applicationserver/manifests/init.pp,11,6,0,75,58.45454545454545,1
WIKIMEDIA,modules/striker/manifests/apache.pp,2,2,0,26,261.5,1
WIKIMEDIA,modules/rabbitmq/manifests/user.pp,3,2,0,9,13,1
WIKIMEDIA,modules/coal/manifests/init.pp,14,8,1,43,78.21428571428571,1
WIKIMEDIA,modules/php/manifests/extension.pp,2,1,0,2,17,1
WIKIMEDIA,modules/role/manifests/ores.pp,1,1,0,8,0,1
WIKIMEDIA,modules/url_downloader/manifests/init.pp,4,2,1,50,19.5,1
WIKIMEDIA,manifests/jobrunner.pp,9,5,1,87,41,1
WIKIMEDIA,modules/ircecho/manifests/init.pp,31,14,4,58,56.096774193548384,1
WIKIMEDIA,modules/netops/manifests/init.pp,1,1,0,31,0,1
WIKIMEDIA,manifests/timedmediahandler.pp,3,3,1,79,30.333333333333332,0
WIKIMEDIA,modules/rcstream/manifests/init.pp,9,4,2,54,24,1
WIKIMEDIA,modules/limn/manifests/init.pp,6,4,1,68,123.5,1
WIKIMEDIA,modules/contint/manifests/php.pp,3,2,0,30,88,0
WIKIMEDIA,modules/labs_dns/manifests/init.pp,9,3,3,44,61.333333333333336,1
WIKIMEDIA,modules/labstore/manifests/init.pp,18,9,4,40,66.83333333333333,1
WIKIMEDIA,modules/mirrors/manifests/init.pp,4,2,1,46,32.75,1
WIKIMEDIA,modules/httpd/manifests/site.pp,1,1,0,10,0,1
WIKIMEDIA,modules/prometheus/manifests/init.pp,3,2,0,28,147.33333333333334,1
WIKIMEDIA,modules/ceph/manifests/init.pp,1,1,0,67,0,1
WIKIMEDIA,modules/php/manifests/init.pp,2,1,0,2,17,1
WIKIMEDIA,modules/wikistats/manifests/db.pp,16,5,7,51,62.5,0
WIKIMEDIA,modules/ntp/manifests/server.pp,2,2,0,76,235,1
WIKIMEDIA,modules/torrus/manifests/config.pp,1,1,0,48,0,1
WIKIMEDIA,modules/url_downloader/spec/fixtures/manifests/site.pp,2,1,0,50,40,1
WIKIMEDIA,modules/burrow/manifests/init.pp,16,6,4,36,59.25,1
WIKIMEDIA,manifests/mediawiki.pp,39,16,2,87,13.384615384615385,0
WIKIMEDIA,modules/pmacct/manifests/install.pp,3,3,1,55,26.666666666666668,0
WIKIMEDIA,modules/mattermost/manifests/server.pp,4,2,0,36,0,1
WIKIMEDIA,modules/role/manifests/eventlogging.pp,6,3,0,24,7.166666666666667,0
WIKIMEDIA,modules/contacts/manifests/init.pp,2,2,1,48,0,1
WIKIMEDIA,environments/production/modules/jmxtrans/manifests/init.pp,1,1,0,4,0,1
WIKIMEDIA,manifests/gerrit.pp,140,26,24,87,7.735714285714286,1
WIKIMEDIA,modules/servermon/spec/fixtures/manifests/site.pp,2,2,1,50,332,1
WIKIMEDIA,modules/superset/manifests/init.pp,5,2,0,11,14.4,1
WIKIMEDIA,modules/conftool/manifests/config.pp,2,2,0,20,33.5,1
WIKIMEDIA,modules/mysql/manifests/ruby.pp,2,2,1,68,553.5,0
WIKIMEDIA,modules/alternative/manifests/config.pp,1,1,0,52,0,1
WIKIMEDIA,modules/memcached/manifests/init.pp,18,11,2,59,79.5,1
WIKIMEDIA,modules/logstash/manifests/init.pp,25,10,6,58,66.8,1
WIKIMEDIA,modules/icinga/manifests/user.pp,1,1,0,49,0,1
WIKIMEDIA,environments/production/modules/kafkatee/manifests/init.pp,1,1,0,4,0,1
WIKIMEDIA,modules/pmacct/manifests/init.pp,8,6,2,58,175.125,1
WIKIMEDIA,modules/deployment/manifests/wikitech.pp,2,2,0,36,39,0
WIKIMEDIA,modules/profile/manifests/thumbor.pp,6,3,0,10,11.666666666666666,1
WIKIMEDIA,modules/dnsrecursor/manifests/init.pp,18,9,3,44,54.111111111111114,1
WIKIMEDIA,modules/apache/manifests/site.pp,2,2,0,53,2.5,1
WIKIMEDIA,modules/coredb_mysql/manifests/heartbeat.pp,2,2,0,72,159,0
WIKIMEDIA,modules/mysql/manifests/php.pp,2,2,1,68,553.5,0
WIKIMEDIA,modules/xenon/manifests/init.pp,11,7,0,47,113.54545454545455,1
WIKIMEDIA,modules/bugzilla/manifests/apache.pp,14,5,1,59,32.42857142857143,1
WIKIMEDIA,modules/aptrepo/manifests/init.pp,9,6,2,29,45.666666666666664,1
WIKIMEDIA,modules/ldap/manifests/server.pp,18,9,6,65,50.111111111111114,1
WIKIMEDIA,modules/udev/manifests/init.pp,1,1,0,14,0,1
WIKIMEDIA,modules/clamav/manifests/init.pp,5,4,2,56,300.6,1
WIKIMEDIA,modules/mobileapps/manifests/init.pp,12,5,1,39,40.5,1
WIKIMEDIA,modules/puppet_compiler/manifests/init.pp,38,6,10,54,41,1
WIKIMEDIA,modules/irqbalance/manifests/init.pp,2,2,0,53,544.5,1
WIKIMEDIA,modules/exim/manifests/init.pp,1,1,0,65,0,1
WIKIMEDIA,modules/profile/manifests/oozie/server.pp,8,2,1,11,33.625,1
WIKIMEDIA,modules/subversion/manifests/init.pp,7,5,0,57,37.57142857142857,1
WIKIMEDIA,modules/tor/manifests/init.pp,19,5,4,52,79,1
WIKIMEDIA,modules/helm/manifests/init.pp,6,1,1,6,0,1
WIKIMEDIA,modules/phabricator/manifests/tools.pp,25,9,2,40,42.84,0
WIKIMEDIA,modules/programdashboard/manifests/init.pp,1,1,0,32,0,1
WIKIMEDIA,modules/rsyslog/manifests/conf.pp,5,4,1,53,317.2,1
WIKIMEDIA,modules/arclamp/manifests/init.pp,1,1,0,2,0,1
WIKIMEDIA,modules/torrus/manifests/init.pp,2,2,0,48,394,1
WIKIMEDIA,modules/cxserver/manifests/init.pp,37,9,8,52,23.972972972972972,1
WIKIMEDIA,modules/rsyslog/manifests/init.pp,4,4,2,53,138.25,1
WIKIMEDIA,puppet/modules/memcached/manifests/init.pp,2,2,0,73,558,1
WIKIMEDIA,puppet/modules/kitanonl/manifests/init.pp,1,1,0,36,0,1
WIKIMEDIA,puppet/modules/nginx/manifests/sites.pp,6,2,2,40,111.16666666666667,1
WIKIMEDIA,puppet/modules/ssh-conf/manifests/init.pp,3,2,0,61,52.333333333333336,1
WIKIMEDIA,puppet/modules/base/manifests/init.pp,26,3,2,73,42.46153846153846,1
WIKIMEDIA,puppet/site.pp,49,5,3,73,39.857142857142854,1
WIKIMEDIA,puppet/modules/nginx/manifests/init.pp,23,6,4,73,68.69565217391305,1
WIKIMEDIA,puppet/modules/mailmanconf/manifests/init.pp,3,3,1,36,111,1
WIKIMEDIA,puppet/modules/base/manifests/es.pp,2,1,0,40,65,0
WIKIMEDIA,puppet/modules/hhvm/manifests/init.pp,15,4,5,58,76.4,1
WIKIMEDIA,puppet/modules/eximconf/manifests/init.pp,4,3,0,36,195.5,1
WIKIMEDIA,puppet/modules/exim-conf/manifests/init.pp,3,1,0,61,211.33333333333334,1
WIKIMEDIA,puppet/modules/awstats/manifests/init.pp,3,2,0,61,208.66666666666666,1
WIKIMEDIA,puppet/modules/hostname/manifests/init.pp,1,1,1,20,0,1
WIKIMEDIA,puppet/modules/exim-conf/manifests/es.pp,1,1,0,39,0,0
WIKIMEDIA,puppet/modules/users/manifests/init.pp,19,7,0,61,93.89473684210526,1
WIKIMEDIA,puppet/modules/php/manifests/init.pp,10,3,0,73,198,1
WIKIMEDIA,puppet/modules/profile/manifests/mwelasticsearch.pp,18,6,4,50,77.66666666666667,1
WIKIMEDIA,puppet/modules/fcgiwrap/manifests/init.pp,2,2,0,61,378,1
WIKIMEDIA,puppet/modules/sudo/manifests/init.pp,2,2,0,61,379.5,1
WIKIMEDIA,puppet/modules/kitano-nl/manifests/init.pp,2,2,0,55,237,1
WIKIMEDIA,puppet/modules/eximconf/manifests/es.pp,3,3,0,36,261,0
WIKIMEDIA,puppet/modules/nginx/manifests/ssl.pp,7,3,2,40,126.42857142857143,0
WIKIMEDIA,puppet/modules/mariadb/manifests/init.pp,22,6,3,61,55,1
WIKIMEDIA,puppet/modules/translationmemory/manifests/init.pp,1,1,0,61,0,1
WIKIMEDIA,puppet/modules/logrotate/manifests/init.pp,4,2,1,61,189.25,1
WIKIMEDIA,puppet/modules/wiki/manifests/init.pp,8,3,2,61,152.75,1
WIKIMEDIA,puppet/modules/base/manifests/mediawiki.pp,3,2,0,40,46.333333333333336,0
WIKIMEDIA,puppet/modules/sshd/manifests/init.pp,2,2,0,45,149,1
WIKIMEDIA,puppet/modules/backup/manifests/init.pp,8,4,1,61,136.25,1
WIKIMEDIA,puppet/modules/mailman-conf/manifests/init.pp,6,4,2,61,87.16666666666667,1
WIKIMEDIA,puppet/modules/puppet/manifests/init.pp,5,4,1,73,223.8,1
