org,file_,commits,developers,fix_commits,age,avg_edit_time,defect_status
MOZILLA,modules/runner/manifests/tasks/cleanslate_task.pp,2,2,0,47,470,0
MOZILLA,modules/buildbot_bridge/manifests/services.pp,4,3,0,42,195,0
MOZILLA,modules/toplevel/manifests/base.pp,59,13,5,85,34.33898305084746,1
MOZILLA,modules/dirs/manifests/usr/local.pp,4,4,1,76,447.75,1
MOZILLA,modules/python/manifests/virtualenv/prerequisites.pp,9,5,0,80,250.44444444444446,0
MOZILLA,modules/httpd/manifests/config.pp,9,5,1,75,196.55555555555554,0
MOZILLA,modules/puppetmaster/manifests/hiera.pp,6,2,1,62,230.16666666666666,1
MOZILLA,modules/packages/manifests/dpkg.pp,3,2,0,50,336.3333333333333,0
MOZILLA,modules/puppetmaster/manifests/manifests.pp,9,3,0,67,206.77777777777777,1
MOZILLA,modules/web_proxy/manifests/init.pp,6,2,0,61,63.333333333333336,1
MOZILLA,modules/users/manifests/global.pp,29,9,3,80,66.65517241379311,1
MOZILLA,modules/ntp/manifests/daemon.pp,15,5,1,84,134.26666666666668,1
MOZILLA,modules/tweaks/manifests/vs_2013_lnk.pp,4,3,1,45,216.75,0
MOZILLA,modules/packages/manifests/dnsmasq.pp,2,2,0,51,518,0
MOZILLA,modules/python35/manifests/misc_python_dir.pp,2,2,0,27,156.5,0
MOZILLA,modules/pushapk_scriptworker/manifests/init.pp,66,6,6,21,6.651515151515151,1
MOZILLA,modules/puppet/manifests/motd.pp,3,3,0,69,523.6666666666666,1
MOZILLA,modules/runner/manifests/tasks/post_flight.pp,2,1,0,47,-1,0
MOZILLA,modules/python27/manifests/init.pp,1,1,1,11,0,1
MOZILLA,modules/mozpool/manifests/config.pp,5,1,0,72,62.8,0
MOZILLA,modules/releaserunner2/manifests/init.pp,1,1,0,13,0,1
MOZILLA,modules/bsdpy/manifests/instance.pp,3,1,2,2,0,1
MOZILLA,modules/releaserunner2/manifests/services.pp,2,2,1,13,17,0
MOZILLA,modules/python/manifests/virtualenv.pp,25,6,8,81,90.36,1
MOZILLA,modules/puppetmaster/manifests/puppetsync_user.pp,7,2,1,67,215.85714285714286,1
MOZILLA,modules/grub/manifests/defaults.pp,7,4,1,45,121.71428571428571,0
MOZILLA,modules/concat/manifests/setup.pp,11,2,1,76,48.90909090909091,1
MOZILLA,modules/packages/manifests/gdb.pp,5,3,2,56,238.8,1
MOZILLA,modules/hardware/manifests/highperformance.pp,5,4,1,52,211.8,0
MOZILLA,modules/cruncher/manifests/config.pp,1,1,0,29,0,0
MOZILLA,modules/nrpe/manifests/check/buildbot.pp,7,5,1,78,265.7142857142857,1
MOZILLA,modules/toplevel/manifests/server/puppetmaster.pp,7,6,1,75,251.14285714285714,0
MOZILLA,modules/packages/manifests/pkgexe.pp,2,2,0,51,525.5,0
MOZILLA,modules/runner/manifests/tasks/restart_services.pp,6,2,1,47,152.33333333333334,0
MOZILLA,modules/releaserunner2/manifests/settings.pp,1,1,0,13,0,1
MOZILLA,modules/puppetmaster/manifests/dirs.pp,4,2,0,67,378.5,0
MOZILLA,modules/puppet/manifests/periodic.pp,16,5,2,87,150.5,1
MOZILLA,modules/datadog_agent/manifests/params.pp,1,1,0,11,0,0
MOZILLA,modules/releaserunner/manifests/init.pp,31,9,6,64,56.83870967741935,1
MOZILLA,modules/toplevel/manifests/slave/releng/test.pp,28,12,2,53,41.57142857142857,1
MOZILLA,modules/collectd/manifests/plugins/df.pp,3,2,0,62,453,0
MOZILLA,modules/aws_manager/manifests/settings.pp,5,4,0,56,234,1
MOZILLA,modules/dirs/manifests/builds/logs.pp,6,5,1,76,304.1666666666667,0
MOZILLA,modules/pf/manifests/init.pp,6,2,1,16,9,1
MOZILLA,modules/proxxy/manifests/settings.pp,7,5,0,49,140.85714285714286,1
MOZILLA,modules/vmwaretools/manifests/init.pp,1,1,0,66,0,1
MOZILLA,modules/toplevel/manifests/slave.pp,32,7,0,85,71.96875,1
MOZILLA,modules/concat/spec/fixtures/manifests/site.pp,1,1,0,76,0,1
MOZILLA,modules/python/manifests/virtualenv/settings.pp,9,4,0,80,250.88888888888889,0
MOZILLA,manifests/relabs-config.pp,53,7,3,66,30.264150943396228,1
MOZILLA,modules/sudoers/manifests/init.pp,12,6,2,80,159.58333333333334,1
MOZILLA,modules/collectd/manifests/plugins/cpu.pp,1,1,0,41,0,0
MOZILLA,modules/toplevel/manifests/slave/build/mock.pp,13,8,0,78,57.23076923076923,1
MOZILLA,modules/talos/manifests/settings.pp,7,6,0,75,253.71428571428572,1
MOZILLA,modules/python27/manifests/virtualenv/prerequisites.pp,1,1,1,11,0,0
MOZILLA,modules/puppet/manifests/install.pp,3,1,1,87,60.666666666666664,0
MOZILLA,modules/collectd/manifests/settings.pp,12,2,0,65,120.91666666666667,1
MOZILLA,modules/needs_reboot/manifests/motd.pp,1,1,0,62,0,1
MOZILLA,modules/tweaks/manifests/filesystem.pp,5,1,1,53,1.2,1
MOZILLA,modules/packages/manifests/ia32libs.pp,7,5,1,69,225.71428571428572,1
MOZILLA,modules/nxlog/manifests/settings.pp,2,2,0,41,3.5,1
MOZILLA,modules/vmwaretools/manifests/params.pp,1,1,0,66,0,0
MOZILLA,modules/disableservices/manifests/disableupdates.pp,4,3,1,52,264.75,1
MOZILLA,modules/toplevel/manifests/slave/releng/test/gpu.pp,4,3,0,53,275,0
MOZILLA,modules/smarthost/manifests/daemon.pp,5,3,1,77,366.2,1
MOZILLA,modules/packages/manifests/yasm.pp,6,4,1,66,250.5,0
MOZILLA,modules/root/manifests/init.pp,3,1,0,87,0,1
MOZILLA,modules/cron/manifests/init.pp,3,3,1,61,515.6666666666666,1
MOZILLA,modules/tftpd/manifests/init.pp,6,5,1,73,283.8333333333333,1
MOZILLA,modules/disableservices/manifests/displaymanager.pp,4,3,1,70,400.75,1
MOZILLA,modules/python35/manifests/virtualenv.pp,9,3,4,27,69.22222222222223,1
MOZILLA,modules/shipit_scriptworker/manifests/settings.pp,12,4,3,9,12.416666666666666,1
MOZILLA,modules/packages/manifests/kernel.pp,6,3,3,45,144,1
MOZILLA,modules/supervisord/manifests/base.pp,7,4,0,76,257.85714285714283,1
MOZILLA,modules/users/manifests/settings.pp,1,1,0,77,0,1
MOZILLA,modules/packages/manifests/mod_passenger.pp,6,3,1,75,294.8333333333333,1
MOZILLA,modules/python27/manifests/virtualenv/settings.pp,4,2,1,11,43.5,0
MOZILLA,modules/packages/manifests/mysql_devel.pp,5,4,0,66,296.2,1
MOZILLA,modules/packages/manifests/mapi_headers.pp,3,2,0,52,359,0
MOZILLA,modules/yum-repo/manifests/init.pp,2,2,0,87,43.5,1
MOZILLA,modules/runner/manifests/tasks/buildbot.pp,10,5,1,51,105.4,0
MOZILLA,modules/vmwaretools/manifests/config.pp,1,1,0,66,0,0
MOZILLA,modules/aws/manifests/instance_storage.pp,3,3,0,55,388.3333333333333,0
MOZILLA,modules/disableservices/manifests/user.pp,4,3,1,50,255,1
MOZILLA,modules/fw/manifests/windows_exceptions.pp,3,2,0,48,196.33333333333334,1
MOZILLA,modules/packages/manifests/mozilla/python26.pp,9,4,1,78,204.77777777777777,0
MOZILLA,modules/toplevel/manifests/slave/releng/build/standard.pp,4,4,0,53,287.5,0
MOZILLA,modules/python35/manifests/user_pip_conf.pp,2,2,0,27,156.5,0
MOZILLA,modules/packages/manifests/mozilla/git_remote_hg.pp,4,3,0,50,256.75,0
MOZILLA,modules/bors/manifests/config.pp,4,3,0,66,373,0
MOZILLA,modules/toplevel/manifests/server.pp,43,13,2,85,55.25581395348837,1
MOZILLA,modules/tweaks/manifests/nofile.pp,3,3,0,80,640.3333333333334,1
MOZILLA,manifests/qa-config.pp,30,7,0,61,48.4,0
MOZILLA,modules/selfserve_agent/manifests/install.pp,26,9,1,60,62.88461538461539,0
MOZILLA,modules/packages/manifests/gcc.pp,3,3,0,68,522.6666666666666,0
MOZILLA,manifests/site.pp,38,7,2,87,61.526315789473685,1
MOZILLA,modules/runner/manifests/tasks/populate_shared_repos.pp,2,1,0,48,1,0
MOZILLA,modules/buildbot_bridge2/manifests/services.pp,3,3,0,18,116.33333333333333,0
MOZILLA,modules/packages/manifests/nslookup.pp,6,5,0,76,347.3333333333333,0
MOZILLA,modules/stdlib/tests/init.pp,1,1,0,65,0,1
MOZILLA,modules/addon_scriptworker/manifests/settings.pp,1,1,0,7,0,1
MOZILLA,modules/python27/manifests/virtualenv/package.pp,1,1,1,11,0,1
MOZILLA,modules/packages/manifests/mozilla/ccache.pp,4,3,1,66,373.75,0
MOZILLA,modules/clean/manifests/init.pp,3,1,0,75,247,1
MOZILLA,modules/signing_scriptworker/manifests/settings.pp,27,8,3,27,28.25925925925926,1
MOZILLA,modules/screenresolution/manifests/init.pp,6,4,0,66,255.5,1
MOZILLA,modules/packages/manifests/bridge-utils.pp,3,3,0,61,410.3333333333333,0
MOZILLA,modules/needs_reboot/manifests/init.pp,5,2,1,44,167,1
MOZILLA,modules/slaveapi/manifests/base.pp,3,3,0,62,456.6666666666667,1
MOZILLA,modules/bmm/manifests/httpd.pp,11,3,2,72,102.72727272727273,0
MOZILLA,modules/python3/manifests/virtualenv/settings.pp,3,1,0,7,16,0
MOZILLA,modules/clamav/manifests/daemon.pp,3,2,0,38,218.66666666666666,1
MOZILLA,site.pp,1,1,0,87,0,1
MOZILLA,modules/toplevel/manifests/server/slaveapi.pp,4,3,0,62,339.75,0
MOZILLA,modules/dirs/manifests/builds/slave.pp,7,4,1,80,273.57142857142856,0
MOZILLA,modules/buildslave/manifests/install/version.pp,19,6,0,80,64.26315789473684,0
MOZILLA,modules/ssh/manifests/keys.pp,52,16,6,75,33.5,1
MOZILLA,modules/windows_path/manifests/init.pp,1,1,0,45,0,1
MOZILLA,modules/signing_scriptworker/manifests/init.pp,127,11,13,27,5.7795275590551185,1
MOZILLA,modules/disableservices/manifests/winreport.pp,5,4,1,52,211.6,0
MOZILLA,modules/bouncer_check/manifests/init.pp,9,4,0,60,182.33333333333334,1
MOZILLA,modules/config/manifests/base.pp,118,23,3,67,16.11864406779661,1
MOZILLA,modules/packages/manifests/tzdata.pp,6,3,0,74,335.8333333333333,0
MOZILLA,modules/shipit_notifier/manifests/services.pp,2,2,1,50,230.5,0
MOZILLA,modules/puppetmaster/manifests/service.pp,3,2,0,75,53.333333333333336,1
MOZILLA,modules/releaserunner3/manifests/init.pp,8,3,2,12,40.375,1
MOZILLA,modules/packages/manifests/mozilla/signing_test_files.pp,5,4,0,64,288,0
MOZILLA,modules/tweaks/manifests/cleanup.pp,8,2,0,70,27.875,0
MOZILLA,modules/puppet/manifests/cleanup.pp,1,1,0,52,0,0
MOZILLA,modules/bmm/manifests/init.pp,5,3,0,72,175.4,1
MOZILLA,modules/slave_secrets/manifests/ceph_config.pp,9,4,0,55,131,1
MOZILLA,modules/firewall/manifests/windows_exceptions.pp,2,1,0,52,3,1
MOZILLA,modules/foopy/manifests/init.pp,24,7,5,76,52,1
MOZILLA,modules/nrpe/manifests/plugin.pp,9,3,2,78,208.33333333333334,0
MOZILLA,modules/users/manifests/builder/autologin.pp,15,5,1,76,118.6,1
MOZILLA,modules/balrog_scriptworker/manifests/services.pp,3,1,0,25,34.333333333333336,0
MOZILLA,modules/python3/manifests/virtualenv.pp,5,2,2,7,9.6,1
MOZILLA,modules/puppetmaster/manifests/ssl.pp,7,3,1,67,216.14285714285714,1
MOZILLA,modules/collectd/manifests/plugins/aggregation.pp,2,2,1,57,336,0
MOZILLA,modules/aws_manager/manifests/crontask.pp,7,4,1,56,167,1
MOZILLA,modules/ssh/manifests/user_privkey.pp,3,3,0,59,429.6666666666667,0
MOZILLA,modules/collectd/manifests/plugins/ethstat.pp,2,2,0,57,713,0
MOZILLA,modules/shipit_scriptworker/manifests/init.pp,14,4,1,9,8.928571428571429,1
MOZILLA,modules/ganglia/manifests/install.pp,1,1,0,67,0,0
MOZILLA,modules/mozpool/manifests/init.pp,7,1,1,72,13,1
MOZILLA,modules/acl/manifests/init.pp,1,1,0,48,0,1
MOZILLA,modules/puppetmaster/manifests/httpd.pp,7,2,1,67,215.85714285714286,0
MOZILLA,modules/packages/manifests/init.pp,1,1,0,87,0,1
MOZILLA,modules/packages/manifests/openssl.pp,22,7,1,64,86.81818181818181,0
MOZILLA,modules/mercurial/manifests/ext/common.pp,4,3,0,40,179.25,0
MOZILLA,modules/nrpe/manifests/base.pp,10,6,0,78,224.4,1
MOZILLA,modules/packages/manifests/environment.pp,1,1,0,80,0,1
MOZILLA,modules/nrpe/manifests/check/mysql.pp,6,4,0,78,310,1
MOZILLA,modules/nrpe/manifests/settings.pp,8,3,1,78,232.25,1
MOZILLA,modules/puppetmaster/manifests/config.pp,12,5,3,75,146.91666666666666,0
MOZILLA,modules/toplevel/manifests/slave/releng/build/mock.pp,20,8,0,53,49.4,1
MOZILLA,modules/shipit_notifier/manifests/init.pp,4,2,2,50,28.75,1
MOZILLA,modules/packages/manifests/mozilla/mig_agent.pp,21,7,2,51,69.71428571428571,1
MOZILLA,modules/users/manifests/deploystudio.pp,3,2,0,46,296,1
MOZILLA,modules/bors/manifests/install.pp,3,3,0,66,497.3333333333333,0
MOZILLA,modules/slave_secrets/manifests/google_api_key.pp,3,2,0,59,429.3333333333333,0
MOZILLA,modules/duo/manifests/init.pp,2,2,0,16,3.5,1
MOZILLA,modules/packages/manifests/puppet.pp,38,6,3,76,47.73684210526316,1
MOZILLA,modules/shared/manifests/execonce.pp,4,2,1,52,265.75,1
MOZILLA,modules/shipit_notifier/manifests/settings.pp,2,2,1,50,230.5,1
MOZILLA,modules/packages/manifests/mozilla/supervisor.pp,7,2,0,75,191.85714285714286,0
MOZILLA,modules/buildbot_bridge/manifests/settings.pp,3,2,0,42,260,1
MOZILLA,modules/packages/manifests/mozilla/python27.pp,47,12,7,78,45.808510638297875,1
MOZILLA,modules/scriptworker/manifests/init.pp,1,1,0,23,0,1
MOZILLA,modules/fw/manifests/windows_settings.pp,3,2,0,48,315,1
MOZILLA,modules/mozpool/manifests/settings.pp,32,1,1,72,18.375,1
MOZILLA,modules/packages/manifests/yumrepo.pp,10,3,0,84,202.4,0
MOZILLA,modules/users/manifests/signer/account.pp,9,4,3,64,163,1
MOZILLA,modules/toplevel/manifests/worker/releng/taskcluster_worker/test/gpu.pp,2,2,0,19,37,0
MOZILLA,modules/sudoers/manifests/settings.pp,10,6,2,77,181.2,1
MOZILLA,modules/packages/manifests/libc.pp,11,5,1,45,104.63636363636364,0
MOZILLA,modules/rdp/manifests/init.pp,1,1,0,48,0,1
MOZILLA,modules/generic_worker/manifests/init.pp,13,5,4,19,42.15384615384615,1
MOZILLA,modules/signingserver/manifests/instance.pp,33,11,3,64,55.60606060606061,1
MOZILLA,modules/buildmaster/manifests/init.pp,4,4,0,68,506.75,1
MOZILLA,modules/firewall/manifests/init.pp,2,2,0,65,714,1
MOZILLA,modules/vmwaretools/manifests/install.pp,1,1,0,66,0,0
MOZILLA,modules/packages/manifests/gnupg.pp,4,2,0,64,359.75,0
MOZILLA,modules/runner/manifests/tasks/config_mockbuild.pp,3,2,0,50,341,0
MOZILLA,modules/tweaks/manifests/windows_activation.pp,2,2,0,48,476,0
MOZILLA,modules/python35/manifests/pip_check_py.pp,4,3,0,27,78.25,0
MOZILLA,modules/bacula_client/manifests/init.pp,8,4,0,44,119.75,1
MOZILLA,modules/diamond/manifests/settings.pp,1,1,0,56,0,1
MOZILLA,modules/auditd/manifests/init.pp,5,2,2,48,190,1
MOZILLA,modules/users/manifests/root/account.pp,17,6,3,76,106.41176470588235,1
MOZILLA,modules/cleanslate/manifests/settings.pp,3,3,0,47,310.6666666666667,1
MOZILLA,modules/transparency_scriptworker/manifests/settings.pp,3,2,0,15,76.33333333333333,1
MOZILLA,modules/users/manifests/signer/setup.pp,5,3,0,64,287.6,0
MOZILLA,manifests/moco-nodes.pp,519,34,22,67,3.445086705202312,1
MOZILLA,modules/rsyslog/manifests/config.pp,8,4,0,73,214,0
MOZILLA,manifests/qa-nodes.pp,12,3,0,61,112.16666666666667,1
MOZILLA,modules/runner/manifests/tasks/update_shared_repos.pp,5,2,2,53,5.6,1
MOZILLA,modules/firewall/manifests/windows_settings.pp,3,1,0,52,3,1
MOZILLA,modules/jacuzzi_metadata/manifests/disable.pp,4,3,1,55,291.75,0
MOZILLA,modules/toplevel/manifests/worker/releng/generic_worker/test/gpu.pp,2,2,0,19,37,0
MOZILLA,modules/hardware/manifests/ipmitool.pp,4,2,0,52,269.25,1
MOZILLA,modules/buildslave/manifests/startup/runner.pp,21,6,1,51,49.476190476190474,0
MOZILLA,modules/slaverebooter/manifests/settings.pp,2,2,0,58,631,1
MOZILLA,modules/users/manifests/builder.pp,29,10,1,85,78.55172413793103,1
MOZILLA,modules/packages/manifests/xcode.pp,13,7,2,66,116.84615384615384,0
MOZILLA,modules/yum-repo/manifests/base.pp,1,1,0,87,0,1
MOZILLA,modules/sshd/manifests/init.pp,2,2,0,76,9,1
MOZILLA,modules/python/manifests/misc_python_dir.pp,4,2,0,80,480.75,0
MOZILLA,modules/slaverebooter/manifests/init.pp,11,3,1,58,143.72727272727272,1
MOZILLA,modules/network/manifests/init.pp,16,7,0,80,119.5625,1
MOZILLA,modules/talos/manifests/init.pp,48,10,5,75,36.625,1
MOZILLA,modules/httpd/manifests/settings.pp,6,5,0,75,295,1
MOZILLA,modules/gui/manifests/appearance.pp,10,5,2,68,155.3,1
MOZILLA,modules/toplevel/manifests/slave/build/standard.pp,4,2,0,66,94.75,0
MOZILLA,modules/packages/manifests/gstreamer.pp,6,5,1,65,244.83333333333334,0
MOZILLA,modules/cleanslate/manifests/init.pp,10,5,0,47,125.8,1
MOZILLA,modules/puppet/manifests/atboot.pp,42,8,6,84,56.76190476190476,1
MOZILLA,modules/mockbuild/manifests/services.pp,5,5,1,75,349.4,0
MOZILLA,modules/slaveapi/manifests/instance.pp,53,10,6,62,31.58490566037736,1
MOZILLA,modules/mercurial/manifests/settings.pp,8,3,1,40,126.25,1
MOZILLA,modules/log_aggregator/manifests/client.pp,17,7,0,49,65.41176470588235,1
MOZILLA,modules/packages/manifests/bacula_enterprise_client.pp,10,5,0,44,94.4,0
MOZILLA,modules/buildmaster/manifests/buildbot_master/simple.pp,6,4,0,66,301,0
MOZILLA,modules/l10n_bumper/manifests/settings.pp,2,2,0,20,61.5,1
MOZILLA,modules/collectd/manifests/plugins/statsd.pp,3,3,1,41,62,0
MOZILLA,modules/ssh/manifests/setup.pp,2,2,0,76,12.5,1
MOZILLA,modules/packages/manifests/postfix.pp,9,4,3,75,196.44444444444446,0
MOZILLA,modules/tweaks/manifests/windows_network_opt_registry.pp,6,3,2,41,122.33333333333333,1
MOZILLA,modules/selfserve_agent/manifests/services.pp,5,4,1,60,264.2,0
MOZILLA,modules/toplevel/manifests/server/signing.pp,30,9,2,64,62.96666666666667,1
MOZILLA,modules/instance_metadata/manifests/disable.pp,2,2,0,56,599,0
MOZILLA,modules/nightlypromotion/manifests/settings.pp,2,1,0,36,5,1
MOZILLA,modules/packages/manifests/packagemaker.pp,6,3,2,64,244.5,0
MOZILLA,modules/python27/manifests/misc_python_dir.pp,1,1,1,11,0,0
MOZILLA,modules/buildbot_bridge2/manifests/settings.pp,2,2,0,18,27,1
MOZILLA,modules/dirs/manifests/etc.pp,3,2,1,48,315.3333333333333,0
MOZILLA,modules/runner/manifests/settings.pp,21,8,2,53,51.95238095238095,1
MOZILLA,modules/packages/manifests/ntp.pp,9,6,0,84,224.44444444444446,1
MOZILLA,modules/rsyslog/manifests/init.pp,8,5,1,73,214.125,1
MOZILLA,modules/toplevel/manifests/slave/qa.pp,11,4,0,53,99.81818181818181,1
MOZILLA,modules/mozpool/manifests/inventorysync.pp,6,2,0,72,151.66666666666666,0
MOZILLA,modules/mozpool/manifests/dbcron.pp,5,1,0,71,123.6,1
MOZILLA,modules/shared/manifests/builder.pp,3,1,0,76,0,1
MOZILLA,modules/nxlog/manifests/svc.pp,2,2,0,41,3.5,0
MOZILLA,modules/aws_manager/manifests/secrets.pp,8,2,0,56,146,0
