org,file_,commits,developers,fix_commits,age,avg_edit_time,defect_status
MIRANTIS,resources/cinder_glance_puppet/actions/run.pp,3,2,0,39,32.333333333333336,0
MIRANTIS,resources/nova_compute_puppet/actions/run.pp,3,2,0,39,32.333333333333336,0
MIRANTIS,resources/puppet_mysql/puppet/manifests/init.pp,1,1,0,41,0,1
MIRANTIS,resources/ceph_mon/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/neutron_agents_metadata_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/neutron_puppet/actions/run.pp,5,3,2,40,24.4,0
MIRANTIS,resources/puppet_stdlib/puppet/tests/init.pp,1,1,0,41,0,0
MIRANTIS,resources/cinder_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/neutron_agents_ml2_ovs_puppet/actions/run.pp,3,2,1,38,24,0
MIRANTIS,resources/nova_neutron_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/nova_compute_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/nova_puppet/actions/run.pp,5,2,2,39,19.4,0
MIRANTIS,resources/keystone_puppet/puppet/manifests/config.pp,1,1,0,41,0,1
MIRANTIS,resources/glance_registry_puppet/actions/run.pp,3,2,0,39,32.666666666666664,0
MIRANTIS,resources/neutron_agents_l3_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/neutron_agents_metadata_puppet/actions/run.pp,2,2,0,39,47,0
MIRANTIS,resources/cinder_volume_puppet/actions/run.pp,5,2,0,39,21.4,0
MIRANTIS,resources/node_network_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/nova_generic_service_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/nova_conductor_puppet/actions/run.pp,3,2,0,39,32.333333333333336,0
MIRANTIS,resources/puppet_mysql/puppet/manifests/params.pp,1,1,0,41,0,1
MIRANTIS,resources/cinder_scheduler_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/puppet_mysql/actions/run.pp,2,1,0,41,3,0
MIRANTIS,resources/nova_neutron_puppet/actions/run.pp,3,2,1,39,32.333333333333336,0
MIRANTIS,resources/cinder_api_puppet/actions/run.pp,6,2,3,39,18.166666666666668,0
MIRANTIS,resources/neutron_plugins_ml2_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/puppet_mysql/puppet/spec/fixtures/manifests/site.pp,2,1,0,41,3,1
MIRANTIS,resources/nova_api_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/keystone_puppet/puppet/manifests/ldap.pp,1,1,0,41,0,1
MIRANTIS,resources/nova_api/actions/run.pp,1,1,0,40,0,0
MIRANTIS,resources/keystone_puppet/puppet/manifests/params.pp,1,1,0,41,0,1
MIRANTIS,resources/glance_registry_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/puppet_stdlib/puppet/manifests/init.pp,1,1,0,41,0,1
MIRANTIS,resources/apache_puppet/actions/run.pp,2,2,0,39,48,0
MIRANTIS,resources/puppet_mysql/puppet/manifests/server.pp,1,1,0,41,0,0
MIRANTIS,resources/glance_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/puppet_stdlib/actions/run.pp,2,1,0,41,3,0
MIRANTIS,resources/cinder_glance_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/neutron_plugins_ml2_puppet/actions/run.pp,4,2,0,38,18,0
MIRANTIS,resources/keystone_puppet/puppet/manifests/client.pp,1,1,0,41,0,0
MIRANTIS,resources/ceph_mon/actions/run.pp,1,1,0,37,0,0
MIRANTIS,resources/keystone_puppet/puppet/manifests/db/mysql.pp,1,1,0,41,0,0
MIRANTIS,resources/puppet_mysql/puppet/manifests/config.pp,1,1,0,41,0,1
MIRANTIS,resources/nova_conductor_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/neutron_agents_dhcp_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/cinder_puppet/actions/run.pp,5,2,2,40,22.4,0
MIRANTIS,resources/rabbitmq_service/actions/run.pp,7,2,3,40,16.142857142857142,0
MIRANTIS,resources/neutron_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/keystone_puppet/actions/run.pp,11,3,2,41,12.727272727272727,0
MIRANTIS,resources/puppet_mysql/puppet/examples/site.pp,1,1,0,41,0,1
MIRANTIS,resources/keystone_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/neutron_agents_l3_puppet/actions/run.pp,2,2,0,39,47.5,0
MIRANTIS,resources/puppet_inifile/actions/run.pp,2,1,0,41,3,0
MIRANTIS,resources/neutron_agents_dhcp_puppet/actions/run.pp,2,2,0,39,47.5,0
MIRANTIS,resources/cinder_api_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/keystone_puppet/puppet/manifests/init.pp,1,1,0,41,0,1
MIRANTIS,resources/puppet_mysql/puppet/tests/init.pp,1,1,0,41,0,0
MIRANTIS,resources/neutron_agents_ml2_ovs_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/neutron_plugins_ovs_puppet/actions/run.pp,6,1,5,39,2.8333333333333335,0
MIRANTIS,resources/neutron_server_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/neutron_server_puppet/actions/run.pp,5,2,1,39,19,0
MIRANTIS,resources/nova_generic_service_puppet/actions/run.pp,2,2,1,38,33.5,0
MIRANTIS,resources/nova_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/node_network_puppet/actions/run.pp,3,2,0,37,10.333333333333334,0
MIRANTIS,resources/cinder_volume_puppet/1.0.0/actions/run.pp,1,1,0,35,0,0
MIRANTIS,resources/puppet_mysql/puppet/manifests/db.pp,1,1,0,41,0,0
MIRANTIS,resources/glance_puppet/actions/run.pp,5,2,1,39,19.6,0
MIRANTIS,resources/nova_generic_service/actions/run.pp,1,1,0,38,0,0
